Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/28/2022,AQS,490494001,2,0.038,ppm,35,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
5/29/2022,AQS,490494001,2,0.046,ppm,43,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
5/30/2022,AQS,490494001,2,0.034,ppm,31,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
5/31/2022,AQS,490494001,2,0.039,ppm,36,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/1/2022,AQS,490494001,2,0.057,ppm,58,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/2/2022,AQS,490494001,2,0.054,ppm,50,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/3/2022,AQS,490494001,2,0.059,ppm,64,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/4/2022,AQS,490494001,2,0.05,ppm,46,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/5/2022,AQS,490494001,2,0.04,ppm,37,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/6/2022,AQS,490494001,2,0.052,ppm,48,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/7/2022,AQS,490494001,2,0.065,ppm,84,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/8/2022,AQS,490494001,2,0.057,ppm,58,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/9/2022,AirNow,490494001,2,0.069,ppm,97,Lindon,21,88,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/10/2022,AirNow,490494001,2,0.059,ppm,64,Lindon,19,79,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/11/2022,AirNow,490494001,2,0.028,ppm,26,Lindon,22,92,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/13/2022,AQS,490494001,2,0.046,ppm,43,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/14/2022,AQS,490494001,2,0.047,ppm,44,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/15/2022,AQS,490494001,2,0.053,ppm,49,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/16/2022,AQS,490494001,2,0.054,ppm,50,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/17/2022,AQS,490494001,2,0.051,ppm,47,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/18/2022,AQS,490494001,2,0.045,ppm,42,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/19/2022,AQS,490494001,2,0.057,ppm,58,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/20/2022,AQS,490494001,2,0.05,ppm,46,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/21/2022,AQS,490494001,2,0.062,ppm,74,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/22/2022,AQS,490494001,2,0.067,ppm,90,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/23/2022,AQS,490494001,2,0.052,ppm,48,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/24/2022,AQS,490494001,2,0.056,ppm,54,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/25/2022,AQS,490494001,2,0.056,ppm,54,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/26/2022,AQS,490494001,2,0.055,ppm,51,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/27/2022,AQS,490494001,2,0.059,ppm,64,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/28/2022,AQS,490494001,2,0.052,ppm,48,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/29/2022,AQS,490494001,2,0.049,ppm,45,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
6/30/2022,AQS,490494001,2,0.054,ppm,50,Lindon,14,82,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/1/2022,AQS,490494001,2,0.048,ppm,44,Lindon,16,94,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/2/2022,AQS,490494001,2,0.043,ppm,40,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/3/2022,AQS,490494001,2,0.041,ppm,38,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/4/2022,AQS,490494001,2,0.047,ppm,44,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/5/2022,AQS,490494001,2,0.047,ppm,44,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/6/2022,AQS,490494001,2,0.049,ppm,45,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/7/2022,AQS,490494001,2,0.052,ppm,48,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/8/2022,AQS,490494001,2,0.053,ppm,49,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/9/2022,AQS,490494001,2,0.05,ppm,46,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/10/2022,AQS,490494001,2,0.054,ppm,50,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/11/2022,AQS,490494001,2,0.076,ppm,119,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/12/2022,AQS,490494001,2,0.056,ppm,54,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/13/2022,AQS,490494001,2,0.057,ppm,58,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/14/2022,AQS,490494001,2,0.055,ppm,51,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/15/2022,AQS,490494001,2,0.056,ppm,54,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/16/2022,AQS,490494001,2,0.059,ppm,64,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/17/2022,AQS,490494001,2,0.059,ppm,64,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/18/2022,AQS,490494001,2,0.063,ppm,77,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/19/2022,AQS,490494001,2,0.067,ppm,90,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/20/2022,AQS,490494001,2,0.068,ppm,93,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/21/2022,AQS,490494001,2,0.064,ppm,80,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/22/2022,AQS,490494001,2,0.065,ppm,84,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/23/2022,AQS,490494001,2,0.06,ppm,67,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/24/2022,AQS,490494001,2,0.053,ppm,49,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/25/2022,AQS,490494001,2,0.063,ppm,77,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/26/2022,AQS,490494001,2,0.068,ppm,93,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/27/2022,AQS,490494001,2,0.065,ppm,84,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/28/2022,AQS,490494001,2,0.06,ppm,67,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/29/2022,AQS,490494001,2,0.058,ppm,61,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/30/2022,AQS,490494001,2,0.057,ppm,58,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
7/31/2022,AQS,490494001,2,0.058,ppm,61,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/1/2022,AQS,490494001,2,0.052,ppm,48,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/2/2022,AQS,490494001,2,0.058,ppm,61,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/3/2022,AQS,490494001,2,0.074,ppm,112,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/4/2022,AQS,490494001,2,0.069,ppm,97,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/5/2022,AQS,490494001,2,0.056,ppm,54,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/6/2022,AQS,490494001,2,0.051,ppm,47,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/7/2022,AQS,490494001,2,0.056,ppm,54,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/8/2022,AQS,490494001,2,0.066,ppm,87,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/9/2022,AQS,490494001,2,0.075,ppm,115,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/10/2022,AQS,490494001,2,0.055,ppm,51,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/11/2022,AQS,490494001,2,0.06,ppm,67,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/12/2022,AQS,490494001,2,0.054,ppm,50,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/13/2022,AQS,490494001,2,0.053,ppm,49,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/14/2022,AQS,490494001,2,0.057,ppm,58,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/15/2022,AQS,490494001,2,0.06,ppm,67,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/16/2022,AQS,490494001,2,0.061,ppm,71,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/17/2022,AQS,490494001,2,0.059,ppm,64,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/18/2022,AQS,490494001,2,0.056,ppm,54,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/19/2022,AQS,490494001,2,0.048,ppm,44,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/20/2022,AQS,490494001,2,0.044,ppm,41,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/21/2022,AQS,490494001,2,0.059,ppm,64,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/22/2022,AQS,490494001,2,0.063,ppm,77,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/23/2022,AQS,490494001,2,0.057,ppm,58,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/24/2022,AQS,490494001,2,0.052,ppm,48,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/25/2022,AQS,490494001,2,0.054,ppm,50,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/26/2022,AQS,490494001,2,0.053,ppm,49,Lindon,14,82,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/27/2022,AQS,490494001,2,0.053,ppm,49,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/28/2022,AQS,490494001,2,0.057,ppm,58,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/29/2022,AQS,490494001,2,0.062,ppm,74,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/30/2022,AQS,490494001,2,0.064,ppm,80,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
8/31/2022,AQS,490494001,2,0.067,ppm,90,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/1/2022,AQS,490494001,2,0.065,ppm,84,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/2/2022,AQS,490494001,2,0.062,ppm,74,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/3/2022,AQS,490494001,2,0.065,ppm,84,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/4/2022,AQS,490494001,2,0.062,ppm,74,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/5/2022,AQS,490494001,2,0.058,ppm,61,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/6/2022,AQS,490494001,2,0.054,ppm,50,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/7/2022,AQS,490494001,2,0.058,ppm,61,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/8/2022,AQS,490494001,2,0.057,ppm,58,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/9/2022,AQS,490494001,2,0.069,ppm,97,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/10/2022,AQS,490494001,2,0.074,ppm,112,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/11/2022,AQS,490494001,2,0.064,ppm,80,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/12/2022,AQS,490494001,2,0.059,ppm,64,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/13/2022,AQS,490494001,2,0.038,ppm,35,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/14/2022,AQS,490494001,2,0.035,ppm,32,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/15/2022,AQS,490494001,2,0.048,ppm,44,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/16/2022,AQS,490494001,2,0.052,ppm,48,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/17/2022,AQS,490494001,2,0.052,ppm,48,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/18/2022,AQS,490494001,2,0.043,ppm,40,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/19/2022,AQS,490494001,2,0.044,ppm,41,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/20/2022,AQS,490494001,2,0.04,ppm,37,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/21/2022,AQS,490494001,2,0.032,ppm,30,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/22/2022,AQS,490494001,2,0.047,ppm,44,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/23/2022,AQS,490494001,2,0.049,ppm,45,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/24/2022,AQS,490494001,2,0.053,ppm,49,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/25/2022,AQS,490494001,2,0.053,ppm,49,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/26/2022,AQS,490494001,2,0.048,ppm,44,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/27/2022,AQS,490494001,2,0.046,ppm,43,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/28/2022,AQS,490494001,2,0.04,ppm,37,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/29/2022,AQS,490494001,2,0.047,ppm,44,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
9/30/2022,AQS,490494001,2,0.043,ppm,40,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/1/2022,AQS,490494001,2,0.042,ppm,39,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/2/2022,AQS,490494001,2,0.044,ppm,41,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/3/2022,AQS,490494001,2,0.045,ppm,42,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/4/2022,AQS,490494001,2,0.046,ppm,43,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/5/2022,AQS,490494001,2,0.05,ppm,46,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/6/2022,AQS,490494001,2,0.043,ppm,40,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/7/2022,AQS,490494001,2,0.042,ppm,39,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/8/2022,AQS,490494001,2,0.048,ppm,44,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/9/2022,AQS,490494001,2,0.047,ppm,44,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/10/2022,AQS,490494001,2,0.045,ppm,42,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/11/2022,AQS,490494001,2,0.042,ppm,39,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/12/2022,AQS,490494001,2,0.04,ppm,37,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/13/2022,AQS,490494001,2,0.04,ppm,37,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/14/2022,AQS,490494001,2,0.044,ppm,41,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/15/2022,AQS,490494001,2,0.044,ppm,41,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/16/2022,AQS,490494001,2,0.042,ppm,39,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/17/2022,AQS,490494001,2,0.037,ppm,34,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/18/2022,AQS,490494001,2,0.035,ppm,32,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/19/2022,AQS,490494001,2,0.037,ppm,34,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/20/2022,AQS,490494001,2,0.04,ppm,37,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/21/2022,AQS,490494001,2,0.042,ppm,39,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/22/2022,AQS,490494001,2,0.042,ppm,39,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/23/2022,AQS,490494001,2,0.032,ppm,30,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/24/2022,AQS,490494001,2,0.031,ppm,29,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
