Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
10/25/2022,AQS,490494001,2,0.033,ppm,31,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/26/2022,AQS,490494001,2,0.036,ppm,33,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/27/2022,AQS,490494001,2,0.031,ppm,29,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/28/2022,AQS,490494001,2,0.028,ppm,26,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/29/2022,AQS,490494001,2,0.029,ppm,27,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/30/2022,AQS,490494001,2,0.036,ppm,33,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
10/31/2022,AQS,490494001,2,0.03,ppm,28,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/1/2022,AQS,490494001,2,0.042,ppm,39,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/2/2022,AQS,490494001,2,0.029,ppm,27,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/3/2022,AQS,490494001,2,0.032,ppm,30,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/4/2022,AQS,490494001,2,0.032,ppm,30,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/5/2022,AQS,490494001,2,0.036,ppm,33,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/6/2022,AQS,490494001,2,0.033,ppm,31,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/7/2022,AQS,490494001,2,0.03,ppm,28,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/8/2022,AQS,490494001,2,0.03,ppm,28,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/9/2022,AQS,490494001,2,0.039,ppm,36,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/10/2022,AQS,490494001,2,0.036,ppm,33,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/11/2022,AQS,490494001,2,0.03,ppm,28,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/12/2022,AQS,490494001,2,0.03,ppm,28,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/13/2022,AQS,490494001,2,0.03,ppm,28,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/14/2022,AQS,490494001,2,0.03,ppm,28,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/15/2022,AQS,490494001,2,0.029,ppm,27,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/16/2022,AQS,490494001,2,0.025,ppm,23,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/17/2022,AQS,490494001,2,0.027,ppm,25,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/18/2022,AQS,490494001,2,0.025,ppm,23,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/19/2022,AQS,490494001,2,0.027,ppm,25,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/20/2022,AQS,490494001,2,0.026,ppm,24,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/21/2022,AQS,490494001,2,0.022,ppm,20,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/22/2022,AQS,490494001,2,0.016,ppm,15,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/23/2022,AQS,490494001,2,0.03,ppm,28,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/24/2022,AQS,490494001,2,0.029,ppm,27,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/25/2022,AQS,490494001,2,0.025,ppm,23,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/26/2022,AQS,490494001,2,0.016,ppm,15,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/27/2022,AQS,490494001,2,0.038,ppm,35,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/28/2022,AQS,490494001,2,0.031,ppm,29,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/29/2022,AQS,490494001,2,0.033,ppm,31,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
11/30/2022,AQS,490494001,2,0.03,ppm,28,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/1/2022,AQS,490494001,2,0.038,ppm,35,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/2/2022,AQS,490494001,2,0.037,ppm,34,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/3/2022,AQS,490494001,2,0.02,ppm,19,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/4/2022,AQS,490494001,2,0.028,ppm,26,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/5/2022,AQS,490494001,2,0.031,ppm,29,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/6/2022,AQS,490494001,2,0.033,ppm,31,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/7/2022,AQS,490494001,2,0.02,ppm,19,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/8/2022,AQS,490494001,2,0.022,ppm,20,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/9/2022,AQS,490494001,2,0.032,ppm,30,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/10/2022,AQS,490494001,2,0.033,ppm,31,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/11/2022,AQS,490494001,2,0.039,ppm,36,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/12/2022,AQS,490494001,2,0.036,ppm,33,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/13/2022,AQS,490494001,2,0.023,ppm,21,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/14/2022,AQS,490494001,2,0.025,ppm,23,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/15/2022,AQS,490494001,2,0.027,ppm,25,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/16/2022,AQS,490494001,2,0.025,ppm,23,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/17/2022,AQS,490494001,2,0.024,ppm,22,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/18/2022,AQS,490494001,2,0.024,ppm,22,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/19/2022,AQS,490494001,2,0.021,ppm,19,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/20/2022,AQS,490494001,2,0.008,ppm,7,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/21/2022,AQS,490494001,2,0.036,ppm,33,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/22/2022,AQS,490494001,2,0.028,ppm,26,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/23/2022,AQS,490494001,2,0.015,ppm,14,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/24/2022,AQS,490494001,2,0.01,ppm,9,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/25/2022,AQS,490494001,2,0.008,ppm,7,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/26/2022,AQS,490494001,2,0.009,ppm,8,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/27/2022,AQS,490494001,2,0.033,ppm,31,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/28/2022,AQS,490494001,2,0.029,ppm,27,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/29/2022,AQS,490494001,2,0.032,ppm,30,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/30/2022,AQS,490494001,2,0.038,ppm,35,Lindon,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
12/31/2022,AirNow,490494001,2,0.03,ppm,28,Lindon,19,79,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.341389,-111.713611
1/1/2022,AQS,490495010,1,0.036,ppm,33,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/2/2022,AQS,490495010,1,0.037,ppm,34,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/3/2022,AQS,490495010,1,0.038,ppm,35,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/4/2022,AQS,490495010,1,0.035,ppm,32,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/5/2022,AQS,490495010,1,0.036,ppm,33,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/6/2022,AQS,490495010,1,0.028,ppm,26,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/7/2022,AQS,490495010,1,0.036,ppm,33,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/8/2022,AQS,490495010,1,0.039,ppm,36,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/9/2022,AQS,490495010,1,0.035,ppm,32,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/10/2022,AQS,490495010,1,0.031,ppm,29,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/11/2022,AQS,490495010,1,0.025,ppm,23,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/12/2022,AQS,490495010,1,0.03,ppm,28,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/13/2022,AQS,490495010,1,0.021,ppm,19,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/14/2022,AQS,490495010,1,0.027,ppm,25,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/15/2022,AQS,490495010,1,0.034,ppm,31,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/16/2022,AQS,490495010,1,0.036,ppm,33,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/17/2022,AQS,490495010,1,0.028,ppm,26,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/18/2022,AQS,490495010,1,0.018,ppm,17,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/19/2022,AirNow,490495010,1,0.016,ppm,15,Spanish Fork,24,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/20/2022,AQS,490495010,1,0.024,ppm,22,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/21/2022,AQS,490495010,1,0.027,ppm,25,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/22/2022,AQS,490495010,1,0.03,ppm,28,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/23/2022,AQS,490495010,1,0.032,ppm,30,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/24/2022,AQS,490495010,1,0.028,ppm,26,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/25/2022,AQS,490495010,1,0.023,ppm,21,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/26/2022,AQS,490495010,1,0.033,ppm,31,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/27/2022,AQS,490495010,1,0.029,ppm,27,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/28/2022,AQS,490495010,1,0.032,ppm,30,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/29/2022,AQS,490495010,1,0.033,ppm,31,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/30/2022,AQS,490495010,1,0.033,ppm,31,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
1/31/2022,AQS,490495010,1,0.034,ppm,31,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/1/2022,AQS,490495010,1,0.037,ppm,34,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/2/2022,AQS,490495010,1,0.036,ppm,33,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/3/2022,AQS,490495010,1,0.034,ppm,31,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/4/2022,AQS,490495010,1,0.037,ppm,34,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/5/2022,AQS,490495010,1,0.039,ppm,36,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/6/2022,AQS,490495010,1,0.04,ppm,37,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/7/2022,AQS,490495010,1,0.038,ppm,35,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/8/2022,AQS,490495010,1,0.036,ppm,33,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/9/2022,AQS,490495010,1,0.038,ppm,35,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/10/2022,AQS,490495010,1,0.036,ppm,33,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/11/2022,AirNow,490495010,1,0.036,ppm,33,Spanish Fork,18,75,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/12/2022,AQS,490495010,1,0.045,ppm,42,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/13/2022,AQS,490495010,1,0.04,ppm,37,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/14/2022,AQS,490495010,1,0.036,ppm,33,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/15/2022,AQS,490495010,1,0.036,ppm,33,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/16/2022,AQS,490495010,1,0.036,ppm,33,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/17/2022,AQS,490495010,1,0.036,ppm,33,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/18/2022,AQS,490495010,1,0.037,ppm,34,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/19/2022,AQS,490495010,1,0.04,ppm,37,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/20/2022,AQS,490495010,1,0.038,ppm,35,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/21/2022,AQS,490495010,1,0.042,ppm,39,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/22/2022,AQS,490495010,1,0.038,ppm,35,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/23/2022,AQS,490495010,1,0.033,ppm,31,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/24/2022,AQS,490495010,1,0.037,ppm,34,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/25/2022,AQS,490495010,1,0.039,ppm,36,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/26/2022,AQS,490495010,1,0.042,ppm,39,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/27/2022,AQS,490495010,1,0.043,ppm,40,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
2/28/2022,AQS,490495010,1,0.041,ppm,38,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/1/2022,AQS,490495010,1,0.04,ppm,37,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/2/2022,AQS,490495010,1,0.033,ppm,31,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/3/2022,AQS,490495010,1,0.041,ppm,38,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/4/2022,AQS,490495010,1,0.045,ppm,42,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/5/2022,AQS,490495010,1,0.041,ppm,38,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/6/2022,AQS,490495010,1,0.042,ppm,39,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/7/2022,AQS,490495010,1,0.043,ppm,40,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/8/2022,AQS,490495010,1,0.04,ppm,37,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/9/2022,AQS,490495010,1,0.04,ppm,37,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/10/2022,AQS,490495010,1,0.043,ppm,40,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/11/2022,AQS,490495010,1,0.045,ppm,42,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/12/2022,AQS,490495010,1,0.046,ppm,43,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/13/2022,AQS,490495010,1,0.04,ppm,37,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/14/2022,AQS,490495010,1,0.044,ppm,41,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/15/2022,AQS,490495010,1,0.044,ppm,41,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/16/2022,AQS,490495010,1,0.042,ppm,39,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/17/2022,AQS,490495010,1,0.045,ppm,42,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/18/2022,AQS,490495010,1,0.047,ppm,44,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
3/19/2022,AQS,490495010,1,0.047,ppm,44,Spanish Fork,17,100,44201,Ozone,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.136378,-111.657936
